epoch,MaP,MaP@[IoU=50],MaP@[IoU=75],MaP@[area=large],MaP@[area=medium],MaP@[area=small],Recall@[area=large],Recall@[area=medium],Recall@[area=small],Recall@[max_detections=100],Recall@[max_detections=10],Recall@[max_detections=1],box_loss,class_loss,loss,val_box_loss,val_class_loss,val_loss
13,0.8484068512916565,1.0,0.9899958968162537,0.7574257254600525,0.8888601660728455,0.8183974027633667,0.7666666507720947,0.907608687877655,0.8395604491233826,0.8687499761581421,0.8687499761581421,0.11249999701976776,0.7697873711585999,0.24815955758094788,1.0179466009140015,0.7295549511909485,0.24411605298519135,0.9736710786819458
14,0.7811775207519531,1.0,0.9165105819702148,0.7556105852127075,0.8766762614250183,0.6765379309654236,0.7777777910232544,0.895652174949646,0.7472527623176575,0.8197916746139526,0.8197916746139526,0.11406250298023224,0.7450111508369446,0.2400684654712677,0.9850794672966003,0.7871184349060059,0.25260788202285767,1.0397262573242188
15,0.8405417203903198,1.0,0.9769115447998047,0.7739273905754089,0.8745890855789185,0.8182401657104492,0.7888888716697693,0.8999999761581421,0.8461538553237915,0.8692708611488342,0.8692708611488342,0.12083332985639572,0.720693051815033,0.2315850555896759,0.9522783160209656,0.755307674407959,0.234056755900383,0.9893642067909241
16,0.7835839986801147,1.0,0.9216781854629517,0.8338834047317505,0.9040549397468567,0.6739498376846313,0.8444444537162781,0.928260862827301,0.7505494356155396,0.8401041626930237,0.8401041626930237,0.11302082985639572,0.7107654213905334,0.2263818085193634,0.937147319316864,0.7533203363418579,0.23339301347732544,0.9867133498191833
17,0.8556818962097168,1.0,0.9899958968162537,0.8737733960151672,0.8927464485168457,0.8265212178230286,0.8888888955116272,0.9097825884819031,0.8538461327552795,0.8822916746139526,0.8822916746139526,0.11666666716337204,0.6925669312477112,0.22477836906909943,0.9173454642295837,0.6678562164306641,0.2151605188846588,0.8830165863037109
18,0.8179844617843628,1.0,0.9672777652740479,0.6770509481430054,0.8591163158416748,0.7943838834762573,0.699999988079071,0.8793478012084961,0.8164834976196289,0.8411458134651184,0.8411458134651184,0.11145833134651184,0.6824845671653748,0.21722425520420074,0.8997088670730591,0.7285367846488953,0.23106449842453003,0.9596012234687805
19,0.8525065183639526,1.0,0.979145348072052,0.8501555919647217,0.8815343976020813,0.8300330638885498,0.855555534362793,0.89673912525177,0.8494505286216736,0.8723958134651184,0.8723958134651184,0.11666666716337204,0.6325321197509766,0.20500516891479492,0.8375373482704163,0.6650192737579346,0.2085469514131546,0.873566210269928
20,0.8473188877105713,1.0,0.9793521165847778,0.8164576292037964,0.8812204599380493,0.8231863975524902,0.855555534362793,0.9032608866691589,0.8362637162208557,0.8692708611488342,0.8692708611488342,0.1119791641831398,0.6252568960189819,0.20400165021419525,0.8292584419250488,0.6792277097702026,0.2076285481452942,0.8868560791015625
21,0.8416130542755127,1.0,0.9900474548339844,0.8238095045089722,0.8851825594902039,0.8073513507843018,0.8444444537162781,0.9108695387840271,0.8406593203544617,0.8744791746139526,0.8744791746139526,0.11093749850988388,0.6163054704666138,0.19967809319496155,0.8159834742546082,0.6220610737800598,0.20250952243804932,0.8245705962181091
22,0.8647220730781555,1.0,1.0,0.8319032192230225,0.9001500010490417,0.8340591788291931,0.8444444537162781,0.9206521511077881,0.8505494594573975,0.8838541507720947,0.8838541507720947,0.11822916567325592,0.6105682253837585,0.1962503045797348,0.8068187236785889,0.649278998374939,0.20590096712112427,0.8551799654960632
23,0.836586594581604,0.9998979568481445,0.9775809049606323,0.836881160736084,0.87928307056427,0.7971627116203308,0.8444444537162781,0.904347836971283,0.8131868243217468,0.8583333492279053,0.8583333492279053,0.1119791641831398,0.61622554063797,0.19400210678577423,0.810227632522583,0.7672094106674194,0.22034767270088196,0.9875571727752686
24,0.890873372554779,1.0,1.0,0.8598302602767944,0.9374629259109497,0.8566837310791016,0.8777777552604675,0.9510869383811951,0.8901098966598511,0.918749988079071,0.918749988079071,0.1197916641831398,0.6207705140113831,0.19233913719654083,0.8131094574928284,0.5528205037117004,0.18211600184440613,0.7349364161491394
25,0.9043803811073303,1.0,1.0,0.8724375367164612,0.934401273727417,0.8742846846580505,0.8999999761581421,0.9521738886833191,0.9054945111274719,0.9276041388511658,0.9276041388511658,0.12135417014360428,0.5902981758117676,0.1878059208393097,0.7781038880348206,0.5547261834144592,0.1789415031671524,0.73366779088974
26,0.9048013687133789,1.0,1.0,0.8365098834037781,0.952385425567627,0.8641483187675476,0.855555534362793,0.958695650100708,0.8813186883926392,0.917187511920929,0.917187511920929,0.125,0.5896596908569336,0.18522748351097107,0.7748873233795166,0.564281702041626,0.17788097262382507,0.7421627044677734
27,0.8772395253181458,1.0,1.0,0.8999999761581421,0.8961918950080872,0.8625925779342651,0.8999999761581421,0.91847825050354,0.8791208863258362,0.8989583253860474,0.8989583253860474,0.11562500149011612,0.5887095332145691,0.18143118917942047,0.7701405882835388,0.5921529531478882,0.19471284747123718,0.7868660092353821
28,0.9115028977394104,1.0,1.0,0.9112211465835571,0.932464599609375,0.8919757604598999,0.9333333373069763,0.9510869383811951,0.908791184425354,0.9302083253860474,0.9302083253860474,0.12083332985639572,0.5601239800453186,0.1794476956129074,0.7395715117454529,0.5254918932914734,0.1699713170528412,0.6954633593559265
29,0.8822804093360901,1.0,1.0,0.8758663535118103,0.940581738948822,0.8184323906898499,0.8777777552604675,0.9532608985900879,0.8483516573905945,0.8999999761581421,0.8999999761581421,0.12395833432674408,0.5596659779548645,0.1765701323747635,0.736236035823822,0.6471471786499023,0.22171445190906525,0.8688614964485168
30,0.8697773218154907,1.0,1.0,0.8848184943199158,0.8958938121795654,0.8476817607879639,0.8999999761581421,0.914130449295044,0.8703296780586243,0.8927083611488342,0.8927083611488342,0.11927083134651184,0.5467212200164795,0.17159581184387207,0.7183170318603516,0.608539342880249,0.18847814202308655,0.7970173954963684
31,0.8736650943756104,1.0,1.0,0.9106490612030029,0.8798973560333252,0.8670931458473206,0.9222221970558167,0.8989130258560181,0.8824175596237183,0.8921874761581421,0.8921874761581421,0.1145833358168602,0.5474699139595032,0.1746579259634018,0.7221279144287109,0.6071521043777466,0.17932462692260742,0.786476731300354
32,0.9015785455703735,1.0,1.0,0.8521451950073242,0.9303812384605408,0.879676878452301,0.8666666746139526,0.9510869383811951,0.894505500793457,0.9203125238418579,0.9203125238418579,0.11770833283662796,0.5407839417457581,0.17388330399990082,0.7146672606468201,0.5249990820884705,0.16615533828735352,0.691154420375824
33,0.9028410315513611,1.0,1.0,0.7948019504547119,0.9184297919273376,0.8973731398582458,0.8111110925674438,0.936956524848938,0.9197801947593689,0.9229166507720947,0.9229166507720947,0.11874999850988388,0.5579162240028381,0.17461296916007996,0.7325289249420166,0.5544813275337219,0.18608485162258148,0.7405661344528198
34,0.863121509552002,0.9900990128517151,0.9900990128517151,0.7837871313095093,0.8961162567138672,0.8509591221809387,0.800000011920929,0.914130449295044,0.8736263513565063,0.8895833492279053,0.8895833492279053,0.1145833358168602,0.5507710576057434,0.17294949293136597,0.7237205505371094,0.5895048975944519,0.17880818247795105,0.7683129906654358
35,0.9343408346176147,1.0,1.0,0.8881188035011292,0.9605721235275269,0.9144722819328308,0.8888888955116272,0.9717391133308411,0.9263736009597778,0.9463541507720947,0.9463541507720947,0.1223958358168602,0.5360575318336487,0.16865135729312897,0.7047089338302612,0.4843515455722809,0.16518503427505493,0.6495366096496582
36,0.8779256939888,1.0,1.0,0.9056930541992188,0.8953925967216492,0.8630070090293884,0.9222221970558167,0.91847825050354,0.8813186883926392,0.9010416865348816,0.9010416865348816,0.11354167014360428,0.5266019701957703,0.1645308881998062,0.6911328434944153,0.5534005165100098,0.16978038847446442,0.723180890083313
37,0.870953381061554,1.0,1.0,0.9314631223678589,0.8751824498176575,0.872097373008728,0.9333333373069763,0.907608687877655,0.8857142925262451,0.8984375,0.8984375,0.1145833358168602,0.5151181817054749,0.16254964470863342,0.6776676177978516,0.5649008750915527,0.179996058344841,0.7448970079421997
38,0.9274360537528992,1.0,1.0,0.8608911037445068,0.9464254975318909,0.9150345921516418,0.8666666746139526,0.957608699798584,0.9252747297286987,0.9380208253860474,0.9380208253860474,0.12395833432674408,0.5352551341056824,0.16517676413059235,0.7004319429397583,0.4647020399570465,0.1516323983669281,0.6163344383239746
39,0.9014526605606079,1.0,1.0,0.8808168172836304,0.9201331734657288,0.8870308995246887,0.8999999761581421,0.945652186870575,0.906593382358551,0.925000011920929,0.925000011920929,0.1171875,0.5198740363121033,0.1603061556816101,0.6801799535751343,0.5216598510742188,0.16925197839736938,0.6909118890762329
40,0.9094783663749695,1.0,1.0,0.9325082302093506,0.9165065884590149,0.9068406224250793,0.9444444179534912,0.9347826242446899,0.9241757988929749,0.9302083253860474,0.9302083253860474,0.11770833283662796,0.5093526244163513,0.16121725738048553,0.6705700755119324,0.5243115425109863,0.16374093294143677,0.6880522966384888
41,0.8831380009651184,1.0,1.0,0.8825907707214355,0.9097057580947876,0.8607301712036133,0.9111111164093018,0.9206521511077881,0.8747252821922302,0.8984375,0.8984375,0.125,0.48770996928215027,0.1570594608783722,0.6447694897651672,0.6266070604324341,0.18358643352985382,0.8101935386657715
42,0.9151861071586609,1.0,1.0,0.8623597621917725,0.9391656517982483,0.9001829028129578,0.8777777552604675,0.9630434513092041,0.9219779968261719,0.9395833611488342,0.9395833611488342,0.11822916567325592,0.49109140038490295,0.15717744827270508,0.6482688784599304,0.47384530305862427,0.1562305986881256,0.6300761699676514
43,0.9260607361793518,1.0,1.0,0.8211495876312256,0.9541454315185547,0.9120707511901855,0.855555534362793,0.968478262424469,0.9241757988929749,0.942187488079071,0.942187488079071,0.1223958358168602,0.48790958523750305,0.15554562211036682,0.6434553265571594,0.4918215572834015,0.15896150469779968,0.6507830023765564
44,0.9058767557144165,1.0,1.0,0.8311606049537659,0.9524886608123779,0.8640294075012207,0.8444444537162781,0.9652174115180969,0.8879120945930481,0.9229166507720947,0.9229166507720947,0.1223958358168602,0.4990338087081909,0.15699714422225952,0.6560307741165161,0.5043094754219055,0.15549683570861816,0.6598064303398132
45,0.8714377880096436,1.0,0.9891707897186279,0.9121562242507935,0.9235317707061768,0.8216018676757812,0.9222221970558167,0.946739137172699,0.8494505286216736,0.8994791507720947,0.8994791507720947,0.1197916641831398,0.5055772662162781,0.158415749669075,0.663993239402771,0.5286506414413452,0.15871675312519073,0.6873674988746643
46,0.9148008227348328,1.0,1.0,0.929284930229187,0.9428742527961731,0.8885005116462708,0.9333333373069763,0.9630434513092041,0.910988986492157,0.9369791746139526,0.9369791746139526,0.1197916641831398,0.497855007648468,0.15545955300331116,0.6533145904541016,0.4891011118888855,0.15082359313964844,0.6399246454238892
47,0.9005034565925598,1.0,1.0,0.8250495195388794,0.9435054659843445,0.87689608335495,0.8333333134651184,0.958695650100708,0.8934065699577332,0.921875,0.921875,0.12031249701976776,0.47787028551101685,0.15166892111301422,0.6295390725135803,0.4922516345977783,0.1575097143650055,0.649761438369751
48,0.9117515683174133,1.0,1.0,0.96089106798172,0.9270232319831848,0.8993589878082275,0.9666666388511658,0.948913037776947,0.9164835214614868,0.934374988079071,0.934374988079071,0.11927083134651184,0.4565478563308716,0.14749957621097565,0.604047417640686,0.4835258424282074,0.1605430543422699,0.6440691351890564
49,0.8831329345703125,1.0,1.0,0.9282178282737732,0.9230860471725464,0.8614793419837952,0.9333333373069763,0.9445652365684509,0.8813186883926392,0.9140625,0.9140625,0.11562500149011612,0.4650905430316925,0.14722423255443573,0.6123148798942566,0.5151745080947876,0.15550687909126282,0.6706812381744385
